id,charging_experience_v1,charging_experience_v2,charging_experience_v4,charging_experience_v5,site_size_v1,site_size_v2,energy_v1,site_size_v3,congestion_v1,site_size_v4,economics_v1,energy_v2,energy_v3,congestion_v2,economics_v2,energy_v4,congestion_v3,congestion_v4,utilization_v1,utilization_v2,utilization_v3,charging_experience_v7,congestion_v5,charging_experience_v6,energy_v5,energy_v6,economics_v3,economics_v4,economics_v5,charging_experience_v8,congestion_v6,charging_experience_v3,site_size_v5
a,0.4666666666666667,0.1,123.46666666666668,15.583333333333336,4.0,40320.0,5617.778999999999,40203.0,4.0,100.0,0.294145,14.413431342364532,20.370304287822933,2.7397260273972597,0.0,0.0,0.0,8.904109589041097,152.0,19.643105158730172,40320.0,8546.900000000001,0.0,43.86666666666667,38976.0,5617.779,73.42,23.65,26.88,19.94638723544973,13.0,65.16666666666667,70.0
a,0.3333333333333333,0.11666666666666667,107.91666666666669,37.13333333333333,4.0,40320.0,7007.693999999998,40320.0,2.0,100.0,0.294161,17.979510467980298,9.183320269054542,1.6260162601626016,0.0,0.0,0.0,4.878048780487805,189.0,21.952876984126984,40320.0,10416.916666666659,0.0,41.833333333333336,38976.0,7007.694000000001,123.72,164.72,142.22,22.68307705026455,6.0,63.43333333333333,70.0
a,0.4833333333333333,0.13333333333333333,124.21666666666668,60.23333333333333,4.0,40320.0,7067.951000000003,40320.0,5.0,100.0,0.294169,18.134110734811166,10.714090733855864,3.875968992248062,0.0,0.0,2.3255813953488373,7.751937984496124,197.0,17.473255621693117,40320.0,9091.083333333328,3.0,41.91666666666666,38976.0,7067.951,55.5,185.46,94.81,18.00735780423281,10.0,66.1,70.0
a,0.2833333333333333,0.11666666666666667,141.13333333333333,3.45,4.0,40320.0,6386.117999999995,40320.0,0.0,100.0,0.294143,16.38474445812808,5.20095651968375,0.0,327.17,0.179764,0.8474576271186439,7.627118644067798,181.0,21.49499834656084,40320.0,10322.63333333334,1.0,42.46666666666667,38976.0,6386.118,109.28,224.49,54.05,21.86040839947089,9.0,63.55,70.0
a,0.6,0.11666666666666667,115.41666666666669,8.383333333333333,4.0,40320.0,1389.4390000000005,40320.0,1.0,100.0,0.289049,3.5648578612479467,2.3667566340106623,0.6993006993006993,370.31,0.253811,0.0,2.797202797202797,29.0,22.60809358465609,40320.0,8042.383333333331,0.0,57.35,38976.0,1389.439,94.69,235.33,20.02,23.601521164021158,4.0,85.36666666666666,70.0
a,0.4666666666666667,0.11666666666666667,131.05,28.816666666666666,4.0,40320.0,1047.309,40320.0,11.0,100.0,0.289065,2.6870612684729056,13.423702406193339,6.626506024096385,3253.21,0.299946,0.0,16.265060240963855,20.0,20.76198743386245,40320.0,9145.816666666664,0.0,56.03333333333333,38976.0,1047.309,60.32,255.37,43.79,20.901248346560852,27.0,74.8,70.0
a,0.7833333333333333,0.21666666666666667,120.96666666666668,60.26666666666666,4.0,40320.0,1532.0790000000006,40320.0,0.0,100.0,0.289058,3.9308266625615764,15.833061079628324,0.0,4436.24,0.29994899999999997,0.0,4.411764705882354,37.0,4.421792328042328,40320.0,7260.5666666666675,0.0,57.3,38976.0,1532.0790000000006,48.72,277.55,90.48,4.4605654761904745,6.0,79.9,70.0
a,0.4,0.18333333333333326,112.23333333333332,42.21666666666667,4.0,40320.0,1519.3539999999994,40320.0,2.0,95.49355158730158,0.28908,3.898178366174056,8.87993072678085,1.8018018018018016,4414.72,0.299954,0.0,1.8018018018018016,41.0,3.1448412698412707,40320.0,8814.116666666663,0.0,51.46666666666667,38976.0,1519.3539999999994,568.85,345.5,224.27,3.2668650793650813,2.0,71.95,70.0
a,0.8666666666666667,0.15,124.05,25.36666666666667,4.0,40320.0,1389.9599999999994,40320.0,1.0,72.00396825396825,0.289672,3.5661945812807883,6.251350696607479,0.5102040816326531,1029.17,0.136712,0.5102040816326531,4.591836734693878,35.0,5.5691550925925934,40320.0,9516.133333333333,1.0,49.75,38976.0,1389.96,828.37,122.07,375.75,5.8380869708994725,9.0,70.95,70.0
a,1.2,0.11666666666666667,136.78333333333333,111.66666666666669,4.0,40320.0,11389.999999999995,40320.0,0.0,100.0,0.29,19.482074438970994,5.664515494379686,0.0,0.0,0.0,0.0,10.360360360360358,266.0,5.527405753968256,40320.0,8427.383333333333,0.0,53.83333333333334,58464.0,11390.000000000002,557.56,124.43,307.75,5.680266203703705,23.0,75.85,56.0
a,0.4666666666666667,0.06666666666666668,156.11666666666667,76.95,4.0,40320.0,14944.799999999992,40320.0,0.0,100.0,0.29,25.5623973727422,5.1254528779110995,0.0,0.0,0.0,0.0,4.225352112676056,342.0,4.6879546957671945,40320.0,1798.4999999999993,0.0,57.03333333333333,58464.0,14944.8,171.1,226.51,27.62,4.800719246031746,6.0,82.41666666666667,56.0
a,0.5166666666666667,0.11666666666666667,130.85,98.5,4.0,40320.0,14619.300000000005,38503.0,1.0,93.28373015873017,0.29704899999999995,25.00564449917898,5.716720076626384,1.1494252873563218,0.0,0.0,0.0,2.2988505747126435,328.0,24.74060295414463,40320.0,1317.2000000000005,0.0,57.23333333333333,58464.0,14619.3,229.44,20.59,85.81,28.147183641975307,2.0,75.01666666666667,56.0
a,0.45,0.11666666666666667,116.58333333333331,50.53333333333333,4.0,40320.0,7406.499999999994,29032.0,0.0,99.68253968253971,0.29702,12.668479748221127,8.624956508173268,0.0,0.0,0.0,0.0,3.4482758620689653,181.0,33.78006503527339,40320.0,2353.9166666666665,0.0,50.68333333333333,58464.0,7406.500000000001,714.59,100.3,43.19,35.99421296296297,3.0,72.6,56.0
a,0.5,0.15,148.66666666666666,10.716666666666667,4.0,40320.0,4768.7,40320.0,0.0,98.73511904761904,0.297051,8.156643404488232,10.543661056623923,0.0,0.0,0.0,0.0,6.299212598425197,120.0,31.244130291005305,40320.0,2290.2833333333333,0.0,49.5,58464.0,4768.7,553.14,265.94,124.05,33.260499338624356,8.0,67.55,56.0
a,0.7,0.15,107.3,33.81666666666667,4.0,40320.0,4298.521,40320.0,0.0,100.0,0.29704,7.3524237137383714,14.180385957493849,0.0,0.0,0.0,0.0,2.7210884353741496,105.0,15.972883597883598,40320.0,1935.65,0.0,51.88333333333333,58464.0,4298.521000000002,626.66,150.31,91.06,16.335510361552018,4.0,69.75,56.0
a,0.43333333333333335,0.16666666666666666,101.9,11.933333333333335,4.0,40320.0,5582.5639999999985,37612.0,2.0,97.16517857142857,0.291898,9.548720580186096,22.761690888890662,1.2048192771084338,0.0,0.0,0.0,6.626506024096385,133.0,10.198495370370368,60480.0,17023.416666666664,0.0,49.5,58464.0,5582.5639999999985,573.38,163.33,141.29,10.744764109347443,11.0,69.4,70.0
a,0.43333333333333335,0.11666666666666667,115.88333333333334,99.08333333333331,4.0,40320.0,7393.069000000001,40192.0,2.0,99.77430555555556,0.291903,12.645506636562672,23.153572484632353,1.0416666666666667,0.0,0.0,0.0,11.979166666666664,177.0,9.043733465608467,60480.0,21769.300000000007,0.0,50.61666666666667,58464.0,7393.069,541.55,114.71,153.21,9.284584435626105,23.0,75.31666666666666,70.0
a,1.1166666666666667,0.16666666666666666,118.76666666666668,67.46666666666667,4.0,40320.0,8818.593999999996,39810.0,0.0,99.24603174603176,0.291892,15.083801997810614,31.04097809746425,0.0,1932.99,0.166795,0.0,7.103825136612022,204.0,11.684496252204585,60480.0,20115.950000000004,0.0,52.55,58464.0,8818.594000000001,440.18,104.11,253.06,11.819968033509701,13.0,73.7,70.0
a,0.7166666666666667,0.13333333333333333,138.78333333333333,30.53333333333333,4.0,40320.0,9236.534000000003,40320.0,0.0,78.03075396825396,0.291875,15.798669266557194,37.484363127466814,0.0,3383.88,0.294712,0.0,19.696969696969692,223.0,15.532875881834213,60480.0,9879.716666666658,0.0,53.96666666666667,58464.0,9236.534,227.73,139.2,292.08,16.30291005291005,39.0,75.33333333333333,70.0
a,0.5833333333333334,0.15,135.18333333333334,67.21666666666667,4.0,40320.0,10303.289,39177.0,0.0,75.15376984126979,0.292418,17.623304939792007,33.39294221541838,0.0,3787.3,0.294709,0.0,3.35195530726257,261.0,18.88745590828924,60480.0,6498.4333333333325,0.0,50.7,58464.0,10303.289,230.88,793.12,204.24,20.282297178130506,6.0,70.6,70.0
a,0.8333333333333334,0.15,131.91666666666666,47.28333333333333,4.0,40320.0,11871.537000000006,40229.0,1.0,95.09424603174604,0.292901,20.305721469622327,10.841887927883763,0.5128205128205128,3587.74,0.294705,0.0,6.666666666666668,308.0,20.657572751322746,60480.0,5615.3166666666675,0.0,48.55,58464.0,11871.536999999998,212.79,1204.12,240.08,21.659088403880077,13.0,71.66666666666667,70.0
a,0.6333333333333333,0.15,125.05,53.75,4.0,40320.0,10897.425,40016.0,1.0,98.6904761904762,0.292877,18.639547413793107,13.48590138107066,0.6451612903225806,3678.57,0.295183,0.0,1.2903225806451613,277.0,23.038332231040567,60480.0,7148.716666666666,0.0,52.33333333333334,58464.0,10897.425,39.96,865.31,16.49,24.25868055555555,2.0,74.75,70.0
a,0.5166666666666667,0.11666666666666667,133.1,120.5,4.0,40320.0,10989.417,31462.0,2.0,100.0,0.317151,18.796895525451557,11.233510507716996,1.0050251256281406,4393.61,0.295727,0.0,13.06532663316583,283.0,26.384727733686066,60480.0,9859.999999999998,0.0,53.15,58464.0,10989.417,185.09,198.72,198.82,27.802634479717806,26.0,72.86666666666666,70.0
a,0.4666666666666667,0.13333333333333333,126.83333333333331,16.95,4.0,40320.0,12633.018000000005,30302.0,0.0,100.0,0.317143,21.608199917898197,4.491270794590681,0.0,3743.11,0.295734,0.0,6.214689265536723,304.0,25.50581459435627,60480.0,12266.733333333328,0.0,54.06666666666667,58464.0,12633.018,338.08,315.25,203.5,27.209380511463838,11.0,72.63333333333334,70.0
a,0.7,0.15,123.66666666666669,49.25,4.0,40320.0,12126.148999999992,38342.0,4.0,99.89583333333331,0.31713600000000003,20.74122365900384,5.379515605837643,2.061855670103093,2452.0,0.2956,0.0,10.309278350515463,292.0,26.0318287037037,60480.0,13099.416666666668,0.0,53.46666666666667,58464.0,12126.149,335.93,757.78,174.51,28.213624338624342,20.0,73.88333333333334,70.0
a,0.35,0.13333333333333333,105.41666666666669,27.23333333333333,4.0,40320.0,12556.618,39792.0,0.0,100.0,0.317135,21.477521209633274,5.2080670915740495,0.0,2346.61,0.295617,0.0,1.4492753623188406,320.0,27.711833112874785,60480.0,14671.649999999996,0.0,49.23333333333333,58464.0,12556.618,315.08,677.19,182.62,28.48900462962964,1.0,70.58333333333333,70.0
a,0.5,0.13333333333333333,129.91666666666666,42.38333333333333,4.0,40320.0,13919.345,40320.0,1.0,100.0,0.31161500000000003,23.808403461959486,3.687396773684744,4.166666666666667,1219.35,0.2956,0.0,0.0,368.0,31.22630164119977,60480.0,16815.033333333333,0.0,49.16666666666666,58464.0,13919.344999999998,194.05,717.72,244.76,32.46578690127079,0.0,70.2,70.0
a,0.6666666666666666,0.15,130.2,58.23333333333333,4.0,40320.0,12341.008999999998,40320.0,0.0,76.64847883597884,0.311611,21.108731869184453,2.5973722884048063,0.0,537.71,0.118805,0.0,4.3478260869565215,319.0,33.06150793650792,60480.0,16456.23333333333,0.0,50.28333333333333,58464.0,12341.008999999998,328.67,714.67,266.11,33.796924603174595,1.0,71.1,70.0
a,0.2833333333333333,0.03333333333333333,107.26666666666668,20.5,4.0,40320.0,8262.399999999996,40278.0,0.0,80.8912037037037,0.31162399999999996,21.198686371100173,0.3691229328451824,0.0,0.0,0.0,0.0,2.631578947368421,247.0,38.379629629629626,60480.0,17063.600000000002,0.0,38.98333333333333,38976.0,8262.400000000001,308.97,694.76,279.58,39.471693121693136,2.0,54.3,70.0
a,0.25,0.03333333333333333,111.21666666666668,3.066666666666667,4.0,40320.0,7928.199999999995,40320.0,1.0,81.53604497354497,0.311647,20.34123563218391,0.4543871122649457,1.0416666666666667,0.0,0.0,0.0,0.0,223.0,33.52665343915344,60480.0,17230.15,0.0,41.56666666666667,38976.0,7928.200000000003,201.78,693.24,456.4,34.66127645502648,0.0,57.81666666666667,70.0
a,0.25,0.06666666666666668,85.26666666666667,4.466666666666667,4.0,40320.0,4271.700000000002,40320.0,0.0,91.140873015873,0.312098,10.959821428571427,1.0159501532007278,0.0,0.0,0.0,0.0,4.166666666666667,123.0,24.854993386243386,51832.0,16827.666666666675,0.0,42.36666666666667,38976.0,4271.7,167.98,519.81,512.44,25.411375661375665,4.0,53.2,70.0
a,0.3,0.1,82.9,1.8166666666666669,4.0,60480.0,4511.100000000002,46357.0,0.0,100.0,0.312713,11.574045566502464,1.45536739506629,0.0,0.0,0.0,0.0,7.291666666666668,137.0,24.2850529100529,50400.0,17033.649999999994,0.0,38.9,38976.0,4511.1,123.57,435.12,255.58,24.566964285714285,7.0,52.36666666666667,70.0
a,0.3333333333333333,0.1,73.98333333333333,9.55,4.0,60480.0,2967.0,48923.0,0.0,100.0,0.312726,7.6123768472906415,1.880486928760223,0.0,0.0,0.0,0.0,2.0202020202020203,90.0,12.924479166666664,50400.0,19893.733333333334,0.0,39.36666666666667,38976.0,2967.0,0.0,452.87,41.92,13.025214947089946,2.0,52.5,70.0
a,0.4833333333333333,0.11666666666666667,94.23333333333332,3.8666666666666663,4.0,60480.0,2627.617,49313.0,0.0,100.0,0.312823,6.741628181444992,5.58635217706659,0.0,0.0,0.0,0.0,2.586206896551724,71.0,13.270461309523812,50400.0,17469.283333333344,0.0,42.21666666666667,38976.0,2627.617,0.0,56.45,0.0,13.354704034391544,3.0,53.66666666666666,56.0
a,0.43333333333333335,0.08333333333333333,98.85,38.56666666666667,4.0,60480.0,3418.752,55122.0,1.0,100.0,0.312837,8.77142857142857,4.8458214087711005,1.1111111111111112,0.0,0.0,0.0,1.1111111111111112,90.0,9.05117394179894,40320.0,10245.866666666667,0.0,43.45,38976.0,3418.7519999999995,0.0,383.91,0.0,9.137070105820104,1.0,54.5,56.0
a,0.5,0.1,86.23333333333332,8.483333333333333,4.0,60480.0,4762.6579999999985,60480.0,0.0,96.51124338624341,0.31283,12.219463259441707,14.170505740414882,0.0,0.0,0.0,0.0,1.020408163265306,132.0,7.768187830687832,40320.0,9905.4,0.0,40.48333333333333,38976.0,4762.6579999999985,0.0,541.58,0.0,7.8312251984126995,1.0,53.36666666666667,56.0
a,0.26666666666666666,0.03333333333333333,85.48333333333333,7.65,4.0,60480.0,5676.847999999997,60480.0,54.0,84.2526455026455,0.312836,14.564983579638753,19.51361867333879,21.951219512195124,1452.72,0.155305,14.227642276422765,32.92682926829269,149.0,9.741402116402117,40320.0,5251.766666666665,35.0,39.21666666666667,38976.0,5676.848000000001,0.0,510.44,0.0,9.963541666666664,81.0,50.96666666666667,56.0
a,0.4166666666666667,0.1,95.15,53.05,4.0,60480.0,6047.418999999999,60480.0,50.0,96.32936507936508,0.264038,15.515750718390805,19.928778863234385,20.242914979757085,2794.75,0.290484,6.477732793522267,44.129554655870436,160.0,13.52513227513227,40320.0,5384.6166666666695,16.0,41.68333333333333,38976.0,6047.419,0.0,497.7,0.0,13.79257605820106,109.0,50.01666666666666,56.0
a,0.31666666666666665,0.1,89.61666666666666,19.433333333333334,4.0,60480.0,6604.3539999999975,60480.0,20.0,98.57804232804232,0.264042,16.94466851395731,16.520803829280705,13.60544217687075,2826.63,0.290477,2.7210884353741496,46.938775510204074,191.0,14.949611441798945,40320.0,3684.066666666666,4.0,42.9,38976.0,6604.354000000001,0.0,438.81,0.0,15.09131117724868,69.0,53.9,56.0
a,0.5333333333333333,0.11666666666666667,93.25,12.95,4.0,60480.0,7679.610000000002,58370.0,10.0,98.07705026455028,0.26404,19.703432881773395,7.988577183856784,26.315789473684212,2785.89,0.29046900000000003,2.631578947368421,44.73684210526316,216.0,16.37371858465609,40320.0,3157.55,1.0,38.85,38976.0,7679.609999999999,85.81,594.78,0.0,17.094122023809526,17.0,52.76666666666666,56.0
a,0.35,0.08333333333333333,92.86666666666666,10.95,4.0,60480.0,8831.802,50956.0,1.0,99.93055555555556,0.26404099999999997,22.659590517241373,6.412265227391576,100.0,2585.54,0.290935,0.0,100.0,263.0,20.05419146825397,40320.0,4017.299999999999,0.0,40.23333333333333,38976.0,8831.801999999998,119.88,588.55,51.49,20.389798280423282,1.0,56.66666666666666,56.0
a,0.3333333333333333,0.06666666666666668,107.76666666666668,15.916666666666664,4.0,60480.0,9232.773000000001,58260.0,1.0,99.33531746031746,0.259468,23.688354371921182,3.993153620745629,50.0,2909.73,0.291498,0.0,50.0,256.0,21.915261243386244,40320.0,5561.166666666668,0.0,42.45,38976.0,9232.773,115.4,658.18,93.73,22.607886904761912,1.0,57.15,56.0
a,0.6333333333333333,0.06666666666666668,128.9,32.46666666666667,4.0,60480.0,9266.092999999997,59620.0,4.0,89.42545145855841,0.259454,23.773842877668308,3.1457044022323455,30.76923076923077,3092.37,0.291486,0.0,30.76923076923077,250.0,27.81609623015873,40320.0,6084.8166666666675,0.0,41.55,38976.0,9266.093,40.13,680.42,210.69,28.12958829365079,4.0,57.78333333333333,56.0
a,0.26666666666666666,0.05,94.43333333333334,6.85,4.0,60480.0,9095.227,59317.0,5.0,74.62301587301587,0.259455,23.335455151888343,28.476199276352748,14.285714285714285,2702.55,0.31283099999999997,0.0,40.0,253.0,28.031787367724863,40320.0,6892.3499999999985,0.0,39.36666666666667,38976.0,9095.226999999999,117.79,379.15,50.7,28.58382936507937,14.0,55.0,56.0
a,0.3666666666666665,0.1,103.21666666666668,18.416666666666668,4.0,60480.0,8710.481999999996,60438.0,4.0,99.24801587301589,0.259473,22.348322044334974,25.882312746979103,5.479452054794519,652.57,0.14207899999999998,1.3698630136986298,24.65753424657534,233.0,27.745246362433853,40320.0,8221.166666666668,1.0,40.583333333333336,38976.0,8710.482,98.34,41.92,62.8,28.69221230158729,18.0,61.3,56.0
a,0.31666666666666665,0.08333333333333333,104.4,20.4,4.0,60480.0,8999.615999999996,60078.0,6.0,98.69841269841272,0.259875,23.09014778325123,16.267172958300367,6.382978723404255,0.0,0.0,1.0638297872340423,10.638297872340424,250.0,26.34916501322752,40320.0,9115.500000000002,1.0,41.68333333333333,38976.0,8999.615999999998,227.8,0.0,191.47,26.705357142857146,10.0,58.98333333333333,56.0
a,0.3666666666666665,0.1,124.53333333333332,17.2,4.0,51832.0,10133.659000000003,46351.0,5.0,45.49603174603176,0.26037899999999997,25.99974086617405,7.789904889217423,3.355704697986577,0.0,0.0,0.6711409395973155,16.778523489932887,284.0,25.87801752645503,40320.0,11341.85,1.0,41.48333333333333,38976.0,10133.659,123.51,0.0,43.33,26.96585648148147,25.0,59.23333333333333,56.0
a,0.25,0.03333333333333333,150.93333333333334,35.18333333333333,4.0,50400.0,8682.499999999998,37610.0,12.0,63.45734126984127,0.260376,14.851019430760813,1.027036456414211,5.042016806722689,0.0,0.0,2.5210084033613445,26.05042016806723,271.0,27.353174603174605,40320.0,11525.000000000005,6.0,44.1,58464.0,8682.5,162.39,0.0,58.64,27.786292989417987,62.0,70.43333333333334,56.0
a,0.21666666666666667,0.05,136.58333333333334,10.833333333333336,4.0,50400.0,4471.000000000005,50021.0,19.0,59.26587301587302,0.276948,7.647441160372195,2.4921736686212883,7.949790794979079,0.0,0.0,6.694560669456067,30.54393305439331,141.0,31.62942294973545,40320.0,11568.699999999995,16.0,43.0,58464.0,4471.0,83.32,0.0,106.84,32.205274470899475,73.0,68.03333333333333,56.0
a,0.15,0.016666666666666666,119.15,31.066666666666666,4.0,50400.0,2571.5,49744.0,7.0,58.467261904761905,0.276949,4.3984332238642585,5.39084120694907,2.928870292887029,0.0,0.0,3.7656903765690375,19.246861924686197,83.0,22.103835978836003,40320.0,10767.599999999997,9.0,39.68333333333333,58464.0,2571.5,65.61,0.0,122.9,22.617559523809533,46.0,64.11666666666666,56.0
a,0.18333333333333326,0.03333333333333333,116.78333333333332,29.53333333333333,6.0,40320.0,1949.15,18344.0,5.0,56.99404761904761,0.276961,3.3339319923371646,11.086376981993231,2.2935779816513757,0.0,0.0,0.9174311926605504,26.14678899082569,53.0,10.98153659611993,40320.0,10872.633333333328,2.0,42.2,58464.0,1949.15,155.63,0.0,121.34,11.190889550264552,57.0,75.36666666666666,56.0
a,0.25,0.03333333333333333,141.8,44.68333333333333,6.0,40320.0,2026.6669999999995,25586.0,5.0,56.15327380952381,0.276957,3.4665212780514505,23.507487209738816,2.5510204081632653,0.0,0.0,0.0,21.428571428571427,55.0,5.914406966490297,40320.0,11203.433333333332,0.0,39.53333333333333,58464.0,2026.667,118.81,0.0,300.78,6.014219576719576,42.0,65.28333333333333,126.0
a,0.3666666666666665,0.03333333333333333,108.23333333333332,33.666666666666664,6.0,40320.0,4033.3389999999986,23896.0,8.0,43.76984126984127,0.272161,6.898842022441161,28.36601215156002,3.4934497816593884,0.0,0.0,3.4934497816593884,33.62445414847161,103.0,4.182484567901237,40320.0,12985.16666666667,8.0,46.58333333333334,58464.0,4033.3390000000004,108.29,137.3,257.01,4.24060295414462,77.0,69.01666666666667,126.0
a,0.4666666666666667,0.03333333333333333,109.25,98.0,6.0,40320.0,4480.4000000000015,23574.0,9.0,35.295138888888886,0.272131,7.663519430760813,43.49099485696328,4.265402843601897,946.21,0.189091,0.4739336492890995,29.38388625592417,131.0,4.2413745590828915,60480.0,13679.100000000002,1.0,42.3,58464.0,4480.4000000000015,14.68,213.61,67.58,4.37610229276896,62.0,62.81666666666667,126.0
a,0.45,0.03333333333333333,140.91666666666666,34.75,6.0,40320.0,3988.7909999999997,22980.0,3.0,78.66071428571429,0.27213899999999996,6.8226447044334995,74.49691470051006,1.4705882352941178,1530.25,0.30740300000000004,1.96078431372549,20.58823529411765,118.0,8.325451940035268,60480.0,6768.25,4.0,44.76666666666666,58464.0,3988.7909999999997,175.29,326.09,17.17,8.799410273368606,42.0,72.08333333333333,126.0
a,0.3666666666666665,0.06666666666666668,123.13333333333334,33.38333333333333,6.0,40320.0,4706.449000000001,22641.0,82.0,99.82886904761904,0.272144,8.050165914066776,72.72256787439646,17.596566523605148,1391.56,0.30739099999999997,19.527896995708154,30.042918454935627,124.0,9.649002425044094,60480.0,3637.4,91.0,46.88333333333333,58464.0,4706.449000000001,224.51,90.83,97.96,10.58964395943563,140.0,73.35,126.0
a,0.18333333333333326,0.016666666666666666,156.68333333333334,193.16666666666663,6.0,40320.0,5046.845999999998,17648.0,80.0,99.8363095238095,0.272416,8.632399425287357,74.92101589453486,17.429193899782135,1482.59,0.3074,19.389978213507625,36.38344226579521,146.0,9.708443562610233,60480.0,2564.7166666666667,89.0,43.73333333333333,58464.0,5046.846000000001,158.38,180.59,75.65,10.13817239858907,167.0,74.23333333333333,126.0
a,0.25,0.03333333333333333,116.9,36.2,6.0,40320.0,4781.448,14231.0,56.0,100.0,0.273093,8.17844827586207,61.121774442603844,15.64245810055866,1787.02,0.307895,16.201117318435752,32.402234636871505,123.0,10.407352292768968,60480.0,2646.666666666667,58.0,52.48333333333333,58464.0,4781.448,154.59,289.81,178.8,10.669918430335102,116.0,74.11666666666666,84.0
a,0.3333333333333333,0.03333333333333333,132.8,134.85,6.0,40320.0,4649.549,31716.0,27.0,100.0,0.27307600000000004,7.952841064586755,20.61522338698924,10.0,1649.69,0.308469,4.814814814814816,35.18518518518517,129.0,12.016865079365079,60480.0,5321.883333333332,13.0,48.26666666666666,58464.0,4649.549,153.67,271.13,110.75,13.348186728395055,95.0,75.85,84.0
a,0.43333333333333335,0.03333333333333333,137.35,11.133333333333333,6.0,40320.0,4333.839999999998,40251.0,27.0,98.89136904761904,0.256871,7.412835249042144,22.90837769650259,10.26615969581749,1236.05,0.308473,2.281368821292776,33.46007604562737,118.0,11.251267636684306,60480.0,6404.616666666669,6.0,48.51666666666666,58464.0,4333.839999999998,123.99,182.15,218.45,11.597332451499119,88.0,73.23333333333333,84.0
a,0.35,0.03333333333333333,136.41666666666666,209.13333333333333,6.0,40320.0,4843.171000000002,40254.0,23.0,99.9404761904762,0.256873,8.284022646414886,8.128516130187139,8.949416342412453,2066.96,0.27265,1.5564202334630348,46.30350194552529,143.0,10.995287698412698,60480.0,6131.5666666666675,4.0,47.76666666666666,58464.0,4843.1709999999985,134.08,269.23,144.46,11.893601190476188,119.0,72.11666666666666,84.0
a,0.26666666666666666,0.03333333333333333,160.66666666666666,16.066666666666666,6.0,40320.0,5789.022000000003,40320.0,29.0,73.28125,0.256857,9.901857553366174,37.7745653230192,9.385113268608414,2465.09,0.27265700000000004,7.119741100323624,40.1294498381877,166.0,9.99633487654321,60480.0,6453.16666666667,22.0,44.23333333333333,58464.0,5789.022,328.28,206.22,131.35,10.113701499118164,124.0,65.53333333333333,84.0
a,0.38333333333333336,0.05,134.71666666666667,25.95,6.0,40320.0,4873.098,40320.0,34.0,77.27430555555556,0.256848,8.335211412151066,36.91539138212392,9.604519774011301,1373.13,0.272663,9.039548022598867,36.15819209039547,136.0,11.600914902998236,60480.0,8072.983333333333,32.0,41.7,58464.0,4873.098,234.51,186.95,316.21,12.882220017636685,128.0,72.08333333333333,84.0
a,0.2833333333333333,0.03333333333333333,139.66666666666666,21.383333333333333,6.0,40320.0,3868.023,39873.0,37.0,87.94642857142857,0.252411,6.616076559934317,26.554737429010892,9.610389610389607,372.7,0.106852,13.766233766233766,29.09090909090909,111.0,13.769235008818338,60480.0,7014.0666666666675,53.0,47.88333333333333,58464.0,3868.023000000001,170.31,456.41,421.03,13.964864417989414,112.0,72.6,140.0
a,0.3333333333333333,0.08333333333333333,124.58333333333331,21.65,6.0,40320.0,7603.900000000002,40296.0,46.0,97.5843253968254,0.252399,13.006123426382045,18.379145516803018,11.246943765281172,0.0,0.0,12.469437652811735,31.051344743276285,196.0,11.029128086419757,60480.0,7193.249999999999,51.0,48.66666666666666,58464.0,7603.899999999998,33.91,375.82,302.82,11.950396825396824,127.0,66.01666666666667,140.0
a,0.25,0.06666666666666668,160.11666666666667,89.43333333333334,5.0,40320.0,8821.199999999997,29547.0,61.0,100.0,0.252411,15.08825944170772,18.521525256372186,14.186046511627907,0.0,0.0,13.488372093023255,29.76744186046513,222.0,9.424410273368608,60480.0,6116.766666666665,58.0,51.58333333333334,58464.0,8821.2,114.34,175.87,60.61,9.638089726631392,128.0,69.95,140.0
a,0.31666666666666665,0.08333333333333333,124.6,70.93333333333334,5.0,40320.0,4979.799999999998,31157.0,68.0,100.0,0.252392,8.517720306513409,24.597903526629572,15.07760532150776,0.0,0.0,22.616407982261638,24.168514412416854,142.0,15.98710317460318,60480.0,7791.166666666668,102.0,44.68333333333333,58464.0,4979.8,445.72,31.85,155.74,16.286568562610235,109.0,69.43333333333334,140.0
a,0.3666666666666665,0.06666666666666668,136.11666666666667,141.11666666666667,5.0,40320.0,3418.9999999999986,35460.0,64.0,100.0,0.252393,5.848043240284619,40.692642830483386,13.882863340563992,0.0,0.0,23.86117136659436,22.99349240780911,87.0,19.14076278659612,60480.0,8445.949999999999,110.0,47.88333333333333,58464.0,3419.0,355.65,273.25,163.57,20.16862323633157,106.0,68.08333333333333,140.0
a,0.5166666666666667,0.13333333333333333,136.96666666666667,30.216666666666665,5.0,40320.0,3150.7999999999993,39346.0,54.0,100.0,0.253287,5.3892993979200865,58.06290024485397,12.529002320185617,0.0,0.0,14.617169373549885,25.754060324825982,80.0,11.525710978835974,60480.0,7227.599999999998,63.0,46.55,58464.0,3150.8,380.36,300.16,208.74,12.103918650793648,111.0,67.98333333333333,140.0
a,0.6,0.18333333333333326,171.33333333333334,306.53333333333336,4.0,60480.0,2891.800000000001,60480.0,52.0,92.46858465608466,0.285516,4.946291735084839,63.91625081694722,12.682926829268293,0.0,0.0,10.48780487804878,17.5609756097561,64.0,7.437527557319226,60480.0,5829.116666666668,43.0,51.51666666666666,58464.0,2891.8,238.77,337.18,150.42,7.726162918871252,72.0,76.23333333333333,70.0
